Date,Open,High,Low,Close,Volume
2021-09-17,5560.893910413871,5599.45172643369,5552.325506853911,5586.59912109375,117540000
2021-09-20,5629.440365176538,5646.577169941154,5578.029950882688,5642.29296875,73157500
2021-09-21,5578.03036071119,5599.451368240803,5543.756748663809,5560.8935546875,57115500
2021-09-22,5569.462160624047,5638.0093872163425,5569.462160624047,5616.58837890625,68722000
2021-09-23,5616.587783025028,5646.577191477489,5608.01938061004,5638.0087890625,60998500
2021-09-24,5569.46154850038,5642.29296875,5569.46154850038,5642.29296875,60539500
2021-09-27,5642.292990269994,5650.861392684983,5616.587783025028,5638.0087890625,55052500
2021-09-28,5603.7359282136695,5620.872735333589,5569.4623139738305,5586.59912109375,80186000
2021-09-29,5586.598374572568,5638.0087890625,5582.314173365074,5638.0087890625,74079000
2021-09-30,5655.145731026785,5997.8818359375,5650.861529715401,5997.8818359375,156848000
2021-10-01,5912.198370758599,5912.198370758599,5749.39870547684,5792.24072265625,103954500
2021-10-04,5775.104008115572,5963.60888671875,5775.104008115572,5963.60888671875,74719000
2021-10-05,5920.765963176071,5950.75537109375,5877.923951865101,5950.75537109375,54986500
2021-10-06,5980.744748596361,6152.11279296875,5972.1763463777415,6152.11279296875,174312000
2021-10-07,6147.828677726191,6147.828677726191,6066.428855512395,6134.97607421875,107263500
2021-10-08,6169.2505787037035,6254.934614519033,6147.829569749872,6246.3662109375,94643500
2021-10-11,6203.522398345968,6246.3644038594075,6194.95399724328,6216.375,47201000
2021-10-12,6216.37618301475,6272.07080078125,6207.807780281442,6272.07080078125,91067000
2021-10-13,6340.618589078073,7068.932886472176,6340.618589078073,6447.7236328125,210893300
2021-10-14,6511.986164314516,6769.038249747984,6511.986164314516,6640.51220703125,138811900
2021-10-15,6683.354166666667,6747.6171875,6383.460069444445,6554.828125,142378200
2021-10-18,6554.8286765469265,6576.249685293812,6404.881615318729,6447.7236328125,116644300
2021-10-19,6404.880751953125,6447.722763671875,6297.77572265625,6426.3017578125,134601200
2021-10-21,6426.3021933065875,6469.144207928632,6297.776149440456,6340.6181640625,106120100
2021-10-22,6383.4606065718435,6469.1446415593855,6362.039597824958,6447.7236328125,96730700
2021-10-25,6340.618589078073,6447.7236328125,6340.618589078073,6447.7236328125,60329800
2021-10-26,6511.986659053156,6511.986659053156,6426.3026240656145,6447.7236328125,70103000
2021-10-27,6490.565490313024,6490.565490313024,6362.039440999894,6383.46044921875,57067000
2021-10-28,6297.775771318856,6362.0387893935385,6297.775771318856,6319.19677734375,75271900
2021-10-29,6383.459853156355,6404.880859375,6319.196834500418,6404.880859375,60639200
2021-11-01,6469.144207928632,6469.144207928632,6340.6181640625,6340.6181640625,38593400
2021-11-02,6319.197103421982,6362.0391176824705,6212.092067770762,6254.93408203125,90535400
2021-11-03,6254.934351084184,6340.618383290816,6212.092334980867,6297.7763671875,61621500
2021-11-04,6362.0387893935385,6404.880801443326,6319.19677734375,6319.19677734375,61081400
2021-11-05,6404.881457437605,6404.881457437605,6319.197424562185,6383.46044921875,43120400
2021-11-08,6426.301922184406,6511.985947813531,6383.459909369843,6490.56494140625,85441700
2021-11-09,6511.986003664495,6576.2490234375,6490.564997073494,6576.2490234375,101785800
2021-11-10,6576.249131944445,6576.249131944445,6490.565104166667,6554.828125,47503900
2021-11-11,6597.670030028502,6640.512043210505,6511.986003664495,6576.2490234375,55790000
2021-11-12,6640.5127115344685,6640.5127115344685,6447.7236328125,6447.7236328125,52590100
2021-11-15,6533.406787109375,6533.406787109375,6426.3017578125,6426.3017578125,67344200
2021-11-16,6340.617840719064,6404.880859375,6276.354822063127,6404.880859375,98616900
2021-11-17,6447.866549350248,6512.34521484375,6383.387883856745,6512.34521484375,61968100
2021-11-18,6383.388398041597,6447.867068728885,6361.8955078125,6361.8955078125,78839600
2021-11-19,6383.388671875,6404.881563026094,6340.402889572812,6383.388671875,68203700
2021-11-22,6383.387759001358,6469.359311311141,6361.894870923913,6426.37353515625,66328300
2021-11-23,6361.894870923913,6447.866423233695,6361.894870923913,6426.37353515625,43477500
2021-11-24,6512.345087466032,6512.345087466032,6383.387759001358,6426.37353515625,35181400
2021-11-25,6404.881563026094,6469.360236479377,6383.388671875,6383.388671875,40216100
2021-11-26,6361.8951084621995,6404.8808862220785,6232.93777518256,6254.4306640625,113288400
2021-11-29,6254.431056667018,6383.388398041597,6168.459495750633,6361.8955078125,87907900
2021-11-30,6297.416441822379,6383.387997342139,6254.4306640625,6254.4306640625,144923700
2021-12-01,6254.430938302654,6404.881167059075,6254.430938302654,6275.923828125,76538100
2021-12-02,6340.402254231771,6447.86669921875,6275.923587239584,6447.86669921875,66831000
2021-12-03,6469.3601777674785,6469.3601777674785,6318.9099410752115,6340.40283203125,63283700
2021-12-06,6404.8817230017,6426.374614689626,6318.91015625,6318.91015625,56944100
2021-12-07,6404.8817230017,6426.374614689626,6318.91015625,6318.91015625,51258200
2021-12-08,6404.881563026094,6426.374454177188,6361.895780723906,6383.388671875,74775000
2021-12-09,6361.895939625851,6404.8817230017,6318.91015625,6318.91015625,54886400
2021-12-10,6297.417050119174,6340.40283203125,6254.431268207098,6340.40283203125,91092400
2021-12-13,6340.402497592037,6361.895387414384,6275.923828125,6275.923828125,59977100
2021-12-14,6275.923828125,6340.402497592037,6254.430938302654,6275.923828125,49763600
2021-12-15,6275.923828125,6340.402497592037,6254.430938302654,6275.923828125,52477600
2021-12-16,6340.402219582259,6361.8951084621995,6254.4306640625,6254.4306640625,95171400
2021-12-17,6297.416476236979,6447.86669921875,6275.923587239584,6447.86669921875,107096800
2021-12-20,6318.9099410752115,6361.895722987288,6297.417050119174,6340.40283203125,74753000
2021-12-21,6297.417050119174,6361.895722987288,6297.417050119174,6340.40283203125,52386100
2021-12-22,6383.388060273571,6383.388060273571,6297.41650390625,6297.41650390625,33232000
2021-12-23,6297.416717947346,6318.909607769691,6275.923828125,6275.923828125,37136400
2021-12-24,6275.923828125,6318.909607769691,6275.923828125,6275.923828125,30802100
2021-12-27,6275.924372874149,6318.91015625,6275.924372874149,6318.91015625,20722100
2021-12-28,6340.403047937925,6361.895939625851,6297.417264562075,6318.91015625,39343800
2021-12-29,6318.909607769691,6340.402497592037,6275.923828125,6275.923828125,42079500
2021-12-30,6318.909607769691,6318.909607769691,6275.923828125,6275.923828125,49954700
2022-01-03,6297.41650390625,6361.895171181741,6275.92361481442,6297.41650390625,54287400
2022-01-04,6297.416837125212,6404.8812882706925,6297.416837125212,6361.8955078125,70624000
2022-01-05,6404.88134765625,6469.36001894138,6340.40267637112,6404.88134765625,76164900
2022-01-06,6447.866423233695,6469.359311311141,6383.387759001358,6426.37353515625,63657100
2022-01-07,6490.852660334967,6619.809997957516,6447.866881127451,6576.82421875,143433300
2022-01-10,6512.345489501953,6576.824157714844,6490.852600097656,6533.83837890625,45351900
2022-01-11,6576.824764103085,6619.810546875,6555.331872717127,6619.810546875,110334600
2022-01-12,6619.810546875,6619.810546875,6576.824764103085,6619.810546875,62606000
2022-01-13,6619.810546875,6662.796329646916,6576.824764103085,6619.810546875,50025200
2022-01-14,6619.809756916799,6748.76708984375,6576.823979274483,6748.76708984375,65898700
2022-01-17,6791.752740675403,6791.752740675403,6619.809633316532,6662.79541015625,63902600
2022-01-18,6684.288944803542,6684.288944803542,6490.852930323697,6598.3173828125,71476300
2022-01-19,6576.8244923147395,6641.303163808021,6512.345820821458,6598.3173828125,60389700
2022-01-20,6641.302310465233,6684.2880859375,6555.330759520699,6684.2880859375,59925500
2022-01-21,6684.288545044713,6834.73876953125,6619.809877407625,6834.73876953125,63370500
